Title,Summary,Content,URL,Contributor
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,Thông tin liên hệ,"""KHOA TIẾNG TÂY BAN NHA
Địa chỉ:     Phòng 506 – Nhà C
Điện thoại:     (84.24) 35 54 17 94
Email:        khoatbn@hanu.edu.vn
Website:    http://www.hanu.vn/es
Facebook:     Khoa tiếng Tây Ban Nha""",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,Giảng viên,"""- 16 giảng viên cơ hữu và thỉnh giảng trong đó có 02 chuyên gia bản ngữ;
- Đội ngũ giáo viên trẻ, năng động và tâm huyết với nghề;
- Giảng viên được bồi dưỡng chuyên môn, đào tạo thạc sĩ và tiến sĩ tại Tây Ban Nha và Mexico.""",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,Sinh viên và hoạt động sinh viên,"""- Hơn 350 sinh viên chính quy và ngoại ngữ hai;
- Nhiều hoạt động văn hóa, giao lưu: Tuần lễ văn hóa các nước nói tiếng Tây Ban Nha; tọa đàm về đất nước - con người các nước nói tiếng Tây Ban Nha; ngày hội giao lưu ngôn ngữ Châu Âu; các cuộc thi sáng tác văn học, tìm hiểu về văn hóa - nghệ thuật; thi thuyết trình - hướng dẫn du lịch bằng tiếng Tây Ban Nha, các hoạt động giao lưu văn hóa do đại sứ quán các nước nói tiếng Tây Ban Nha tại Hà Nội và hội Liên hiệp các tổ chức Hữu nghị Việt Nam tổ chức như Tuần lễ phim các nước nói tiếng Tây Ban Nha, Đêm nhạc Latin, Triển lãm ảnh, v.v...""",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,Học bổng và chuyển tiếp tại nước ngoài,"""- Sinh viên có thể tham gia các chương trình học chuyển tiếp 01 kỳ hoặc 01 năm, tự phí hoặc có học bổng với ĐH Alcalá, ĐH Murcia, ĐH Santiago de Compostela, ĐH Valladolid, ĐH Granada, ĐH Autónoma de Barcelona, ĐH Sevilla, ĐH Valencia (Tây Ban Nha).
- Sinh viên có cơ hội được học bổng đi học ngắn hạn của chính phủ Colombia, México, Cuba.
- Trường ĐH Hà Nội cấp học bổng toàn phần, bán phần cho sinh viên học giỏi; sinh viên thuộc diện chính sách được miễn, giảm học phí.""",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,Việc làm,"""- Nhiều hoạt động hướng nghiệp trong 04 năm học: các khoá học kỹ năng mềm, kỹ năng tìm việc, thực tập tại doanh nghiệp, các hội thảo hướng nghiệp;
- Vị trí công việc: phiên dịch viên, biên dịch viên, thư ký, trợ lý dự án, hướng dẫn viên du lịch, điều hành tour, bán tour, giáo viên tiếng Tây Ban Nha, chuyên viên hợp tác quốc tế, nhân viên thương mại…;
- Đơn vị tuyển dụng: các công ty du lịch (Asiatica, Aurora, Buffalo, Easia Travel, Luxury travel, VXA Travel, Rutas Vietnam, Passion Asia Travel, HA Travel, Mundo Asia Travel, Exotica Asia,…); các tổ chức phi chính phủ; đại sứ quán các nước nói tiếng Tây Ban Nha tại Việt Nam (Argentina, Chile, Colombia, Cuba, Mexico, Panama, Peru, Tây Ban Nha, Uruguay và Venezuela) và ĐSQ Việt Nam tại các nước nói tiếng Tây Ban Nha; các trường đại học; các bộ, ngành (Bộ Ngoại giao, Bộ Công an, Bộ Quốc phòng, Bộ Công thương); các cơ quan báo chí, truyền thông (Đài tiếng nói Việt Nam, Thông tấn xã Việt Nam, Đài truyền hình Việt Nam, báo Nhân dân); các công ty có đối tác nói tiếng Tây Ban Nha (Đại Việt group, Công ty Nhân Việt, Công ty Nội thất Gauss…).""",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,"""Nội dung chương trình đào tạo - Thông tin chung""","""Thời gian đào tạo: 04 năm 
Ngôn ngữ giảng dạy: Tiếng Tây Ban Nha  
Định hướng Biên-Phiên dịch: 154 tín chỉ 
Định hướng Du lịch: 154 tín chỉ""",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,"""Nội dung chương trình đào tạo - Khối kiến thức giáo dục đại cương""","""KHỐI KIẾN THỨC GIÁO DỤC ĐẠI CƯƠNG: 41 tín chỉ (TC) Cung cấp kiến thức chung mà sinh viên cáo chương trình đại học cần biết: Triết học Mác - Lê-nin (3TC), Kinh tế chính trị Mác - Lê-nin (2TC), Chủ nghĩa xã hội khoa học (2TC), Tư tưởng Hồ Chí Minh (2TC), Lịch sử Đảng CSVN (2TC), Pháp luật đại cương (2TC), Ứng dụng công nghệ thông tin (3TC), Ngoại ngữ 2 (14TC), Giáo dục Thể chất (3TC), Giáo dục Quốc phòng (8TC).""",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,"""Nội dung chương trình đào tạo - Khối kiến thức cơ sở ngành""","""KHỐI KIẾN THỨC CƠ SỞ NGÀNH: 10 tín chỉ (TC)
1. Bắt buộc: 6 TC 
- Nhập môn Việt ngữ học: 2 TC
- Cơ sở văn hóa Việt Nam: 2 TC 
- Dẫn luận ngôn ngữ học: 2 TC 
2. Tự chọn: 4 TC - Chọn 4 trong số 10 tín chỉ của các học phần sau: Tiếng Việt trong hành chức (2TC), Văn bản tiếng Việt (2TC), Lịch sử văn minh thế giới (2TC), Hà Nội học (2TC), Dụng học Việt ngữ (2TC).""",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,"""Nội dung chương trình đào tạo - Khối kiến thức ngành""","""KHỐI KIỀN THỨC NGÀNH: 66 tín chỉ (TC) 
1. Bắt buộc: 62 TC 
- Thực hành tiếng từ trình độ A1 đến C1,Luyện âm Tiếng Tây Ban Nha: 49 TC
- Tổng quan văn học các nước nói tiếng TBN: 3 TC
- Văn hóa văn minh các nước nói tiếng TBN: 3 TC 
- Từ vựng học tiếng TBN: 3TC
- Từ pháp và Cú pháp tiêng TBN: 2 TC 
- Phương pháp nghiên cứu khoa học: 2TC
2. Tự chọn: 04 TC 
- Chọn 2 trong số 4 tín chỉ của Khối kiến thức văn học: Trích giảng văn học các nước Mỹ Ladinh (2TC), Trích giảng văn học Tây Ban Nha (2TC) 
- Chọn 2 trong số 4 tín chỉ của Khối kiến thức ngôn ngữ: Ngữ âm và âm vị học tiếng Tây Ban Nha (2TC), Cú pháp tiếng Tây Ban Nha nâng cao (2TC).""",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,"""Nội dung chương trình đào tạo - Khối kiến thức chuyên ngành""","""KHỐI KIẾN THỨC CHUYÊN NGÀNH:
1. Định hướng Biên - Phiên dịch (28 tín chỉ)
1.1 Bắt buộc: 22 TC
- Nhập môn Biên - Phiên dịch: 2TC
- Biên dịch: 10 TC
- Phiên dịch: 10 TC
1.2. Tự chọn: 06 TC - Chọn 6 trong số 18 tín chỉ của các học phần sau: Tiếng Tây Ban Nha thương mại (3TC), Hiệu đính và biên tập văn bản dịch (3TC), Lược dịch văn bản (3TC), Mô phỏng dịch hội thảo (3TC), Nhập môn Du lịch (3TC), Tiếng Tây Ban Nha cho hướng dẫn viên du lịch (3TC).
2. Định hướng Du lịch (28 tín chỉ)
2.1. Bắt buộc: 22 TC
- Nhập môn du lịch: 2 TC
- Du lịch văn hóa: 3TC
- Địa lý và tuyến điểm du lịch: 2 TC
- Marketing du lịch: 3 TC
- Tiếng Tây Ban Nha thương mại: 3 TC
- Xây dựng sản phẩm du lịch: 3TC
- Du lịch MICE: 3 TC
- Du lịch bền vững: 3TC
2.2. Tự chọn: 06 TC - Chọn 6 trong số 25 tín chỉ của các học phần sau: Nguyên lý kế toán trong du lịch (3TC), Tiếng Tây Ban Nha cho nhân viên văn phòng du lịch (3TC),Tiếng Tây Ban Nha cho hướng dẫn viên du lịch (3TC), Tiếng Tây Ban Nha cho lễ tân - khách sạn (3TC), Tiếng Tây Ban Nha cho nhân viên nhà hàng (3TC), Nhập môn Biên - Phiên dịch (2TC), Biên dịch cơ bản (4TC), Phiên dịch cơ bản (4TC).""
",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
Chương trình đào tạo cử nhân hệ chính quy ngành Ngôn ngữ Tây Ban Nha,"""Nội dung chương trình đào tạo - Thực tập và khóa luận tốt nghiệp""","""THỰC TẬP VÀ KHÓA LUẬN TỐT NGHIỆP: 9 tín chỉ (TC)
- Thực tập: 3 TC
- Khóa luận tốt nghiệp: 6 TC; hoặc Thực hành tiếng tổng hợp nâng cao (3 TC) và một học phần tự chọn chưa học ở hai định hướng; hoặc đi thực tập lần 2 (6 TC).""",https://hanu.edu.vn/c/7918/Ngon-ngu-Tay-Ban-Nha,
